id,latitude,longitude,date_uploaded,sentiment
5445008852,51.529433,-0.069437,1771087200,0.0
5444390127,51.52907,-0.069969,1771087091,0.0
55095248516,51.519616,-0.075364,1771082098,0.0
55095521024,51.519391,-0.07185,1771082109,0.0
55095619905,51.518491,-0.071439,1771082110,0.0
55095247691,51.518491,-0.071439,1771082111,0.0
55094447849,51.5314,-0.086946,1771017820,0.0
55093299022,51.531327,-0.088598,1771017820,0.0
55094061293,51.533556,-0.077333,1771004109,0.0
55091811675,51.520772,-0.078895,1770883148,0.0
55091777880,51.515033,-0.082828,1770880888,0.0
55089738309,51.524922,-0.07745,1770777958,0.0
55088464264,51.522589,-0.086882,1770721452,0.0
55086910031,51.524516,-0.078917,1770658167,0.0
55086019172,51.523258,-0.075242,1770658166,0.0
55087114503,51.526038,-0.080292,1770658166,0.0
55086514389,51.516601,-0.07523,1770632337,0.0
55085291334,51.517945,-0.080114,1770575788,0.0
55084086246,51.517247,-0.079434,1770532550,0.0
55080023602,51.516277,-0.083348,1770373493,0.0
55081004508,51.518978,-0.077912,1770366305,0.0
55079723405,51.517247,-0.067339,1770294855,0.0
55079692530,51.523797,-0.086698,1770294099,0.0
55078308810,51.518111,-0.0822,1770219234,0.0
55078147473,51.518111,-0.0822,1770219235,0.0
55076695741,51.518494,-0.078842,1770149971,0.0
55076372159,51.524391,-0.071475,1770128310,0.0
55076449910,51.524491,-0.071603,1770127037,0.0
55075496101,51.524505,-0.071625,1770092460,0.0
55075036808,51.519371,-0.075112,1770061959,0.0
55073851201,51.532835,-0.077172,1770025568,0.0
55074212010,51.534297,-0.077161,1770025569,0.0
55074008373,51.523984,-0.075917,1770024199,0.0
55073399943,51.517847,-0.083059,1769992611,0.0
55072304177,51.517847,-0.083059,1769992613,0.0
55073458424,51.517847,-0.083059,1769992614,0.0
55072303737,51.517847,-0.083059,1769992615,0.0
55072303682,51.517847,-0.083059,1769992616,0.0
55073458149,51.517847,-0.083059,1769992616,0.0
55073205216,51.517847,-0.083059,1769992617,0.0
55073567815,51.517847,-0.083059,1769992618,0.0
55072827575,51.524331,-0.077054,1769968677,0.0
55072827450,51.517996,-0.078824,1769968677,0.0
55072717939,51.522048,-0.086753,1769968677,0.0
55072467936,51.526007,-0.084124,1769968677,0.0
55072270855,51.532916,-0.077281,1769945379,0.0
55072270840,51.532922,-0.077473,1769945378,0.0
55072161859,51.532835,-0.077172,1769945379,0.0
55072270845,51.532835,-0.077172,1769945380,0.0
55070943010,51.533015,-0.077236,1769880620,0.0
55070773628,51.533015,-0.077236,1769880621,0.0
55070740100,51.531002,-0.068134,1769872913,0.0
55070571033,51.530991,-0.068139,1769872872,0.0
55070429599,51.521744,-0.086875,1769864187,0.0
55068618555,51.520673,-0.075531,1769755370,0.0
55066575442,51.526141,-0.081089,1769712231,0.0
55067513310,51.518208,-0.082139,1769700410,0.0
55070831779,51.533136,-0.07722,1769880622,0.0
55070943010,51.533015,-0.077236,1769880620,0.0
55070773628,51.533015,-0.077236,1769880621,0.0
55070740100,51.531002,-0.068134,1769872913,0.0
55070571033,51.530991,-0.068139,1769872872,0.0
55070429599,51.521744,-0.086875,1769864187,0.0
55068618555,51.520673,-0.075531,1769755370,0.0
55066575442,51.526141,-0.081089,1769712231,0.0
55067513310,51.518208,-0.082139,1769700410,0.0
55063665712,51.520763,-0.071402,1769556428,0.0
55062468732,51.522262,-0.071775,1769503976,0.0
55063721055,51.516254,-0.069866,1769503975,0.0
55063546998,51.517682,-0.070756,1769503975,0.0
55063615369,51.517996,-0.071218,1769503974,0.0
55062468192,51.520286,-0.073267,1769503974,0.0
55060332928,51.53293,-0.076253,1769355656,0.0
55060332903,51.533477,-0.064959,1769355655,0.0
55058751376,51.531788,-0.068356,1769283934,0.0
55058340804,51.525588,-0.08327,1769253211,0.0
55058340779,51.525588,-0.08327,1769253212,0.0
55058315204,51.525588,-0.083267,1769251883,0.0
55058243913,51.525588,-0.08327,1769251884,0.0
55058297619,51.518477,-0.078706,1769249830,0.0
55058226338,51.517275,-0.081646,1769249830,0.0
55057989846,51.525588,-0.083262,1769246537,0.0
55058170893,51.5238,-0.086764,1769246536,0.0
